sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,v_decile_score,decile_score
Male,25,African-American,0,0,0,3,-1,1,F,0,O,0,9,10
Male,25,African-American,0,1,1,3,-1,1,F,1,F,1,9,8
Male,25,African-American,0,1,0,3,-1,1,M,1,F,0,9,10
Female,24,African-American,0,0,0,3,-1,1,F,1,F,0,9,10
Male,24,African-American,0,0,3,3,-1,1,F,1,M,1,9,10
Female,23,Caucasian,0,0,0,3,-1,1,F,0,O,0,9,10
Male,23,African-American,0,0,0,3,-1,1,F,0,O,0,9,8
Male,23,Caucasian,0,0,1,3,-1,1,F,0,O,0,9,9
Male,23,African-American,1,0,0,3,-1,1,F,1,F,0,9,9
Male,23,Caucasian,0,0,7,3,-1,1,M,0,O,0,9,7
Male,23,African-American,0,2,1,3,-1,1,M,1,M,1,9,7
Male,23,African-American,0,0,0,3,-1,1,M,0,O,0,9,10
Male,22,African-American,1,0,0,3,-1,1,F,0,O,0,9,9
Male,22,African-American,0,0,0,3,-1,1,F,0,O,0,9,9
Male,22,African-American,0,0,0,3,-1,1,F,0,O,0,9,8
Female,22,African-American,0,0,0,3,-1,1,F,0,O,0,9,10
Female,21,African-American,0,0,0,3,-1,1,F,1,F,0,9,10
Male,30,African-American,0,0,0,2,-1,1,F,0,O,0,9,10
Female,30,African-American,0,0,0,2,-1,1,F,0,O,0,9,10
Male,29,African-American,0,0,0,2,-1,1,F,0,O,0,9,10
Male,25,African-American,2,0,1,2,-1,1,F,0,O,0,9,8
Female,25,African-American,0,0,0,2,-1,1,F,0,O,0,9,9
Male,24,African-American,0,1,0,2,-1,1,F,1,M,1,9,9
Male,24,Other,0,1,9,2,-1,1,F,1,M,0,9,10
Male,24,African-American,1,0,0,2,-1,1,M,1,M,0,9,10
Male,24,African-American,1,0,0,2,-1,1,F,0,O,0,9,9
Male,23,African-American,0,1,0,2,-1,1,F,0,O,0,9,9
Male,23,African-American,0,0,0,2,-1,1,F,1,M,0,9,8
Male,23,Other,0,0,0,2,-1,1,M,0,O,0,9,7
Male,23,African-American,0,0,0,2,-1,1,M,1,M,0,9,9
Male,23,African-American,0,0,0,2,-1,1,F,0,O,0,9,8
Male,21,Caucasian,0,0,4,2,-1,1,M,1,M,1,9,9
Male,21,African-American,2,0,1,2,-1,1,F,1,M,0,9,10
Male,21,Hispanic,0,0,3,2,-1,1,F,0,O,0,9,9
Male,21,African-American,0,0,1,2,-1,1,F,0,O,0,9,10
Male,21,African-American,0,0,11,2,-1,1,F,0,O,0,9,10
Male,21,African-American,0,0,0,2,-1,1,F,1,M,0,9,9
Male,21,African-American,0,0,0,2,-1,1,F,0,O,0,9,7
Female,20,African-American,0,0,3,2,-1,1,F,1,M,0,9,10
Male,19,African-American,0,2,0,2,-1,1,F,1,M,0,9,10
Male,27,African-American,0,0,0,1,-1,1,F,0,O,0,9,8
Male,25,African-American,0,0,0,1,-1,1,F,0,O,0,9,7
Male,25,African-American,0,0,0,1,-1,1,M,0,O,0,9,8
Male,24,African-American,0,0,0,1,-1,1,M,1,F,0,9,9
Male,24,African-American,0,0,2,1,-1,1,M,1,M,0,9,9
Male,23,African-American,1,0,0,1,-1,1,M,0,O,0,9,9
Male,23,African-American,0,0,0,1,-1,1,F,1,F,1,9,10
Male,22,African-American,0,1,0,1,-1,1,F,1,F,0,9,9
Male,22,African-American,0,0,0,1,-1,1,F,0,O,0,9,7
Male,22,Caucasian,0,0,0,1,-1,1,F,0,O,0,9,9
Male,22,African-American,0,0,0,1,-1,1,F,0,O,0,9,7
Male,22,Hispanic,0,0,0,1,-1,1,M,0,O,0,9,9
Male,21,African-American,0,0,0,1,-1,1,F,1,M,0,9,9
Male,21,African-American,0,0,0,1,-1,1,F,0,O,0,9,8
Male,21,Hispanic,0,0,0,1,-1,1,F,0,O,0,9,5
Male,21,African-American,0,0,0,1,-1,1,F,1,F,0,9,9
Male,21,Caucasian,0,1,2,1,-1,1,F,0,O,0,9,8
Male,21,African-American,0,0,0,1,-1,1,F,1,M,0,9,9
Male,21,African-American,0,1,2,1,-1,1,F,0,O,0,9,7
Male,21,African-American,1,0,0,1,-1,1,F,1,F,1,9,10
Female,21,African-American,0,1,0,1,-1,1,F,1,M,0,9,6
Female,21,African-American,0,0,0,1,-1,1,F,0,O,0,9,9
Male,20,African-American,0,1,0,1,-1,1,F,0,O,0,9,10
Male,20,Other,0,0,0,1,-1,1,F,1,M,0,9,10
Male,19,African-American,1,0,1,1,-1,1,F,1,M,0,9,7
Female,46,African-American,0,0,0,0,-1,1,F,0,O,0,9,7
Male,40,Caucasian,0,0,0,0,-1,1,F,1,M,0,9,7
Male,37,African-American,0,0,0,0,-1,1,F,0,O,0,9,8
Male,34,African-American,0,0,0,0,-1,1,F,0,O,0,9,10
Male,31,African-American,0,0,0,0,-1,1,F,0,O,0,9,6
Male,28,Caucasian,0,0,0,0,-1,1,F,0,O,0,9,10
Male,27,African-American,0,0,0,0,-1,1,F,0,O,0,9,10
Female,26,Caucasian,0,0,0,0,-1,1,F,0,O,0,9,9
Male,25,African-American,0,0,0,0,-1,1,M,0,O,0,9,9
Male,24,African-American,0,0,0,0,-1,1,F,0,O,0,9,9
Male,24,African-American,0,0,2,0,-1,1,F,1,F,0,9,9
Male,23,African-American,0,0,0,0,-1,1,M,0,O,0,9,9
Male,22,African-American,0,0,0,0,-1,1,F,0,O,0,9,9
Male,22,African-American,0,0,0,0,-1,1,F,1,M,0,9,8
Male,22,African-American,0,0,1,0,-1,1,F,1,F,0,9,8
Female,22,African-American,0,0,0,0,-1,1,M,1,M,0,9,8
Male,22,Caucasian,0,0,0,0,-1,1,M,0,O,0,9,7
Male,21,Hispanic,0,0,0,0,-1,1,F,1,M,0,9,6
Male,21,African-American,0,0,0,0,-1,1,F,1,M,0,9,10
Male,21,African-American,0,0,0,0,-1,1,F,1,M,0,9,8
Male,21,African-American,0,0,1,0,-1,1,F,1,F,0,9,9
Male,21,Caucasian,0,0,0,0,-1,1,M,1,F,1,9,8
Male,21,African-American,0,0,0,0,-1,1,F,1,M,0,9,6
Male,21,African-American,0,0,1,0,-1,1,F,0,O,0,9,9
Male,21,African-American,0,0,1,0,-1,1,M,1,M,0,9,10
Female,21,African-American,0,0,0,0,-1,1,F,1,F,0,9,10
Male,21,African-American,0,0,0,0,-1,1,F,1,F,1,9,9
Male,21,African-American,0,0,0,0,-1,1,F,0,O,0,9,10
Male,21,African-American,0,0,0,0,-1,1,M,0,O,0,9,9
Male,21,African-American,0,0,3,0,-1,1,F,1,M,1,9,10
Male,21,African-American,0,0,0,0,-1,1,F,0,O,0,9,7
Male,21,African-American,0,0,0,0,-1,1,F,0,O,0,9,8
Male,21,African-American,0,0,0,0,-1,1,M,1,M,0,9,6
Male,21,Caucasian,0,0,0,0,-1,1,F,1,M,0,9,9
Male,21,African-American,0,0,0,0,-1,1,F,1,M,0,9,6
Male,20,Caucasian,0,0,1,0,-1,1,F,0,O,0,9,10
Male,20,African-American,0,0,0,0,-1,1,F,1,M,0,9,10
Male,20,African-American,0,0,0,0,-1,1,F,0,O,0,9,8
Male,20,African-American,0,0,0,0,-1,1,M,0,O,0,9,4
Male,20,African-American,0,0,0,0,-1,1,F,0,O,0,9,9
Male,20,African-American,0,0,0,0,-1,1,F,0,O,0,9,8
Male,20,Other,0,0,0,0,-1,1,M,1,M,0,9,6
Male,20,Caucasian,0,0,1,0,-1,1,F,0,O,0,9,9
Male,20,Caucasian,0,0,0,0,-1,1,F,0,O,0,9,10
Male,20,Caucasian,0,0,1,0,-1,1,F,1,M,0,9,6
Male,20,African-American,0,0,0,0,-1,1,M,0,O,0,9,8
Male,20,African-American,0,0,0,0,-1,1,M,0,O,0,9,7
Male,20,Caucasian,0,0,0,0,-1,1,M,1,M,1,9,10
Female,20,Caucasian,0,0,0,0,-1,1,F,1,F,0,9,8
Male,20,African-American,0,0,0,0,-1,1,F,0,O,0,9,9
Male,20,African-American,0,0,0,0,-1,1,F,1,M,0,9,10
Male,19,African-American,0,0,0,0,-1,1,F,0,O,0,9,10
Male,19,Caucasian,0,0,0,0,-1,1,M,1,M,1,9,6
Male,19,Other,0,0,0,0,-1,1,M,1,F,1,9,9
Male,19,African-American,0,0,0,0,-1,1,F,0,O,0,9,10
Male,22,African-American,0,0,0,2,-113,1,F,0,O,0,9,8
Male,28,African-American,0,0,0,10,-131,1,F,0,O,0,9,8
Male,23,African-American,0,0,0,5,256,0,F,1,F,0,9,9
Male,25,African-American,0,0,0,6,210,0,F,0,O,0,9,9
Male,39,African-American,0,1,1,8,197,0,F,1,M,0,9,10
Male,36,Caucasian,0,0,0,8,150,0,F,1,M,1,9,7
Male,31,African-American,1,0,0,27,0,0,F,1,F,0,9,9
Male,27,African-American,0,5,1,27,0,0,M,1,M,1,9,10
Male,42,African-American,0,0,0,24,0,0,F,0,O,0,9,9
Male,43,African-American,0,0,0,21,0,0,F,0,O,0,9,9
Male,25,African-American,0,13,1,21,0,0,F,1,F,0,9,9
Male,33,African-American,0,0,0,18,0,0,F,1,F,0,9,10
Male,64,African-American,0,0,0,17,0,0,F,0,O,0,9,9
Female,35,African-American,1,0,0,13,0,0,F,0,O,0,9,10
Male,30,African-American,0,2,2,13,0,0,F,1,F,0,9,10
Male,24,African-American,0,5,0,12,0,0,M,1,M,1,9,9
Male,31,African-American,0,0,0,11,0,0,F,0,O,0,9,8
Male,30,African-American,4,1,0,11,0,0,F,0,O,0,9,10
Female,30,African-American,0,3,2,10,0,0,F,1,M,0,9,10
Male,28,Other,0,0,0,10,0,0,F,0,O,0,9,10
Female,45,African-American,0,0,0,9,0,0,M,1,M,0,9,7
Male,25,Caucasian,0,2,1,9,0,0,F,0,O,0,9,9
Male,30,African-American,0,0,0,8,0,0,F,1,M,0,9,9
Male,24,Caucasian,0,0,0,8,0,0,F,1,M,0,9,9
Male,32,African-American,0,0,0,7,0,0,F,1,F,1,9,9
Male,29,African-American,0,0,0,7,0,0,M,1,F,0,9,10
Male,26,African-American,0,0,0,6,0,0,F,1,M,0,9,9
Male,27,African-American,0,0,0,5,0,0,M,1,M,0,9,4
Male,22,Hispanic,0,0,2,5,0,0,F,0,O,0,9,7
Male,26,African-American,0,0,0,4,0,0,F,0,O,0,9,10
Male,25,Caucasian,0,0,0,4,0,0,F,1,M,0,9,10
Male,23,African-American,0,0,0,4,0,0,F,0,O,0,9,10
Male,47,African-American,0,0,0,3,0,0,F,1,F,0,9,5
Male,31,Caucasian,0,0,0,3,0,0,M,0,O,0,9,7
Male,28,Caucasian,0,0,0,3,0,0,F,0,O,0,9,6
Male,23,African-American,0,0,1,2,0,0,M,1,M,1,9,10
Male,23,Caucasian,0,0,2,2,0,0,F,1,M,0,9,9
Male,23,African-American,1,0,4,2,0,0,F,0,O,0,9,9
Male,25,Caucasian,0,0,0,1,0,0,F,0,O,0,9,9
Male,24,African-American,0,0,0,1,0,0,F,0,O,0,9,7
Male,22,African-American,0,0,0,1,0,0,F,1,M,1,9,9
Male,21,African-American,0,1,0,1,0,0,F,1,M,0,9,10
Male,21,African-American,0,0,0,1,0,0,F,1,M,0,9,10
Male,40,African-American,0,0,0,0,0,0,F,1,M,1,9,10
Male,31,Hispanic,0,0,0,0,0,0,F,1,F,1,9,10
Male,23,Caucasian,0,0,0,0,0,0,M,1,F,1,9,8
Male,23,Caucasian,0,0,0,0,0,0,F,0,O,0,9,9
Male,22,African-American,0,0,0,0,0,0,M,0,O,0,9,10
Male,21,African-American,0,0,0,0,0,0,F,1,M,0,9,9
Male,20,Caucasian,0,0,0,0,0,0,F,1,M,0,9,5
Male,20,African-American,0,0,0,0,0,0,F,1,M,1,9,7
Male,20,African-American,0,0,1,0,0,0,F,1,F,1,9,10
Male,30,African-American,0,1,0,7,-1,0,M,0,O,0,9,10
Male,23,African-American,0,0,0,3,-1,0,F,1,M,0,9,8
Male,21,African-American,1,0,1,2,-1,0,F,0,O,0,9,9
Male,20,African-American,0,0,1,2,-1,0,F,1,F,1,9,7
Male,22,African-American,0,0,0,3,-443,0,F,0,O,0,9,10
Male,26,African-American,0,0,0,5,311,1156,F,0,O,0,8,10
Male,28,African-American,0,0,0,4,-1,751,M,0,O,0,8,10
Male,36,Hispanic,0,0,0,3,232,677,F,0,O,0,8,9
Male,23,African-American,0,1,0,1,689,672,M,0,O,0,8,10
Male,30,African-American,0,1,0,8,-1,587,F,0,O,0,8,10
Male,22,African-American,0,0,0,2,366,511,F,1,M,0,8,7
Male,25,African-American,0,0,2,11,126,502,F,1,F,0,8,9
Female,21,African-American,0,3,1,4,-1,463,M,1,M,0,8,8
Male,26,Caucasian,0,0,2,6,81,382,M,0,O,0,8,8
Male,24,African-American,1,0,1,9,-339,335,F,0,O,0,8,9
Male,29,Caucasian,0,0,0,2,726,320,O,1,M,0,8,9
Male,23,Hispanic,0,0,0,3,249,292,M,1,F,1,8,7
Male,31,African-American,0,1,0,6,27,291,M,1,F,1,8,6
Female,21,African-American,1,2,2,3,539,285,F,1,M,1,8,7
Male,21,Hispanic,0,2,5,2,-4,271,M,0,O,0,8,7
Male,28,African-American,0,1,0,14,29,213,M,1,F,1,8,7
Male,34,African-American,0,0,0,8,37,200,F,0,O,0,8,10
Male,23,African-American,0,0,1,2,137,192,M,1,M,0,8,7
Male,24,Other,0,0,0,1,155,186,F,0,O,0,8,10
Male,21,African-American,0,2,0,2,111,173,M,1,M,1,8,9
Male,25,African-American,0,0,0,4,-170,170,M,0,O,0,8,5
Male,27,African-American,2,1,0,5,76,168,F,1,F,1,8,7
Male,28,Caucasian,0,0,0,8,162,161,F,1,F,0,8,6
Male,20,Hispanic,0,0,0,2,-159,159,M,1,M,0,8,6
Male,21,Hispanic,0,0,0,1,-155,155,M,0,O,0,8,10
Male,51,African-American,0,0,0,12,21,154,F,1,M,0,8,8
Female,30,African-American,1,0,0,2,-153,153,F,0,O,0,8,8
Male,28,Caucasian,0,0,0,9,-134,134,F,0,O,0,8,7
Male,33,Asian,0,0,0,2,14,132,M,0,O,0,8,8
Male,21,African-American,2,0,0,2,287,125,F,0,O,0,8,9
Male,20,African-American,1,0,0,1,427,123,F,1,F,0,8,8
Male,20,Hispanic,0,0,0,1,34,108,F,1,M,0,8,10
Male,25,African-American,0,0,0,10,-105,105,M,1,M,1,8,10
Male,35,African-American,0,0,0,29,-101,101,F,0,O,0,8,6
Female,19,Caucasian,1,1,0,1,140,100,M,1,M,1,8,6
Male,35,African-American,3,0,0,24,234,86,F,0,O,0,8,10
Male,33,Caucasian,0,0,1,14,-78,78,F,0,O,0,8,9
Male,21,Caucasian,0,0,0,2,-75,75,F,0,O,0,8,9
Male,45,African-American,0,0,0,1,-70,70,F,0,O,0,8,9
Male,21,African-American,4,0,0,4,622,68,F,1,M,0,8,7
Male,60,African-American,0,0,0,26,-68,68,M,0,O,0,8,7
Male,36,African-American,2,0,0,5,-64,64,F,0,O,0,8,10
Male,24,Caucasian,0,0,0,1,-60,60,F,0,O,0,8,9
Female,30,Caucasian,0,0,0,9,-58,58,F,0,O,0,8,6
Male,40,African-American,2,0,0,23,30,54,M,1,F,1,8,6
Male,25,African-American,0,0,0,28,-55,53,M,1,M,0,8,9
Male,25,Caucasian,0,0,0,1,-51,51,F,0,O,0,8,6
Male,20,African-American,0,0,0,1,-83,50,F,0,O,0,8,9
Male,36,Caucasian,0,0,0,7,-46,46,M,0,O,0,8,9
Male,39,African-American,0,0,0,35,-45,45,F,0,O,0,8,10
Male,23,African-American,0,0,0,5,-45,45,F,1,M,1,8,10
Male,27,Caucasian,0,0,0,1,-43,44,F,1,M,1,8,7
Male,27,African-American,1,0,0,13,-43,43,F,0,O,0,8,9
Male,29,Caucasian,0,0,0,6,-43,43,F,1,M,0,8,9
Male,21,Hispanic,0,0,0,1,-40,40,F,0,O,0,8,9
Male,39,African-American,0,0,0,2,14,37,M,0,O,0,8,4
Male,22,Caucasian,0,0,0,4,-36,36,F,1,M,0,8,6
Male,31,African-American,0,0,0,4,67,35,M,1,M,1,8,10
Male,23,African-American,0,0,0,4,-33,33,F,0,O,0,8,9
Male,18,Caucasian,5,0,0,4,85,32,F,1,F,0,8,8
Male,32,African-American,2,0,0,26,-32,32,F,1,M,0,8,10
Male,29,Caucasian,0,0,0,2,-32,32,F,0,O,0,8,6
Male,21,African-American,1,1,0,2,-32,32,F,0,O,0,8,6
Male,27,African-American,1,0,0,4,-31,31,F,0,O,0,8,7
Male,23,Hispanic,0,0,0,4,-27,27,F,0,O,0,8,9
Male,20,African-American,0,0,0,1,-26,26,F,1,F,0,8,6
Male,24,Caucasian,0,0,1,9,-23,23,M,1,F,1,8,10
Female,25,African-American,0,0,0,3,-23,23,M,0,O,0,8,10
Male,20,African-American,1,0,1,1,3,22,F,1,M,0,8,5
Male,21,African-American,0,0,0,1,-21,22,F,1,M,0,8,7
Male,22,African-American,0,0,0,3,20,21,F,1,F,1,8,5
Male,21,Caucasian,0,0,1,1,-21,21,M,0,O,0,8,6
Male,20,African-American,1,0,0,1,-20,20,F,0,O,0,8,6
Male,19,Caucasian,0,0,0,1,-19,19,F,1,M,0,8,9
Male,24,Hispanic,0,0,0,11,-15,15,F,1,M,1,8,10
Male,21,African-American,0,0,0,1,-15,15,F,1,M,0,8,7
Male,21,African-American,0,0,0,2,30,10,M,0,O,0,8,7
Male,21,Caucasian,0,0,0,5,-10,10,F,1,F,1,8,8
Female,21,African-American,0,0,0,2,-10,10,F,1,M,0,8,10
Male,23,African-American,0,0,1,1,-10,10,F,1,F,0,8,9
Male,23,African-American,0,0,0,2,-9,9,F,1,F,0,8,8
Male,29,African-American,1,1,0,4,-66,9,F,0,O,0,8,10
Male,24,Hispanic,0,0,0,3,597,8,M,1,M,1,8,7
Female,23,African-American,0,0,0,4,-7,8,M,0,O,0,8,9
Male,28,Caucasian,0,0,0,9,-8,8,F,1,M,0,8,8
Male,27,African-American,0,0,0,9,-8,8,F,0,O,0,8,8
Male,21,Caucasian,0,0,0,3,-8,8,M,0,O,0,8,7
Male,21,Hispanic,0,0,2,1,-8,8,F,0,O,0,8,9
Male,21,African-American,0,0,0,1,-8,8,F,0,O,0,8,8
Male,19,African-American,0,1,0,2,-6,6,F,1,M,0,8,7
Male,34,African-American,0,0,0,0,-6,6,F,0,O,0,8,9
Female,22,African-American,0,0,0,0,-6,6,F,0,O,0,8,8
Male,24,Hispanic,0,0,1,3,-5,5,F,0,O,0,8,9
Male,20,African-American,0,0,0,0,-3,4,F,0,O,0,8,6
Male,38,African-American,0,0,0,9,-5,4,F,0,O,0,8,6
Male,20,Caucasian,0,0,0,2,-3,3,F,0,O,0,8,8
Male,20,African-American,0,0,0,1,-3,3,M,0,O,0,8,5
Male,32,Caucasian,0,0,0,4,-1,2,F,1,M,0,8,10
Female,26,Caucasian,0,0,0,4,-1,2,F,0,O,0,8,8
Male,25,African-American,0,0,1,1,620,1,M,1,F,0,8,8
Male,33,African-American,0,0,0,23,525,1,F,1,M,0,8,9
Male,20,African-American,0,0,0,0,430,1,F,0,O,0,8,8
Male,21,African-American,0,0,0,0,16,1,F,1,F,1,8,4
Male,50,African-American,0,0,2,24,0,1,M,1,M,1,8,8
Male,28,African-American,0,0,0,15,0,1,F,0,O,0,8,10
Male,38,African-American,0,0,0,14,0,1,F,0,O,0,8,10
Male,26,African-American,0,1,3,14,0,1,F,1,M,0,8,9
Male,44,Caucasian,0,0,0,13,0,1,F,1,M,0,8,9
Male,37,African-American,0,0,0,12,0,1,F,1,M,0,8,9
Female,41,Caucasian,0,0,0,11,0,1,F,0,O,0,8,8
Male,22,African-American,0,0,0,11,0,1,F,1,F,1,8,10
Male,26,African-American,0,0,0,9,0,1,F,1,F,0,8,9
Male,28,Hispanic,0,0,0,7,0,1,M,0,O,0,8,8
Male,27,African-American,0,0,0,7,0,1,F,0,O,0,8,10
Male,26,Caucasian,0,1,0,7,0,1,M,0,O,0,8,8
Male,23,Other,0,2,0,7,0,1,F,1,M,1,8,6
Male,32,Caucasian,0,0,0,6,0,1,F,0,O,0,8,8
Male,27,Other,0,0,0,6,0,1,F,0,O,0,8,7
Male,28,African-American,0,0,0,4,0,1,F,0,O,0,8,10
Female,25,Caucasian,0,0,0,2,0,1,F,0,O,0,8,10
Male,22,African-American,0,1,0,2,0,1,F,0,O,0,8,8
Male,30,African-American,0,0,0,1,0,1,F,0,O,0,8,7
Male,29,African-American,0,0,0,1,0,1,F,0,O,0,8,9
Male,26,African-American,0,0,0,1,0,1,F,0,O,0,8,9
Male,23,African-American,0,0,0,1,0,1,M,0,O,0,8,8
Male,21,Caucasian,1,0,1,1,0,1,F,1,M,0,8,7
Male,20,African-American,0,1,2,1,0,1,M,1,M,0,8,5
Male,20,African-American,0,0,1,1,0,1,M,0,O,0,8,4
Female,22,African-American,0,0,0,0,0,1,F,0,O,0,8,7
Male,21,Hispanic,0,0,0,0,0,1,F,0,O,0,8,10
Male,21,African-American,0,0,0,0,0,1,F,1,F,1,8,8
Female,20,African-American,0,0,0,0,0,1,F,0,O,0,8,6
Male,20,African-American,0,0,2,0,0,1,F,1,M,0,8,5
Female,19,Caucasian,0,0,0,0,0,1,F,0,O,0,8,5
Male,45,African-American,0,0,0,38,-1,1,F,1,M,1,8,8
Male,37,African-American,0,0,1,26,-1,1,F,1,F,0,8,10
Male,39,African-American,0,0,0,21,-1,1,F,1,M,0,8,10
Male,33,African-American,0,3,1,21,-1,1,F,0,O,0,8,10
Male,32,African-American,0,0,0,21,-1,1,F,1,F,0,8,9
Male,39,African-American,0,2,0,19,-1,1,F,0,O,0,8,8
Male,41,African-American,2,0,0,18,-1,1,M,1,M,0,8,10
Male,33,African-American,0,0,3,18,-1,1,F,1,M,0,8,9
Male,30,African-American,0,3,0,18,-1,1,M,0,O,0,8,10
Male,30,African-American,0,1,1,18,-1,1,F,1,F,0,8,10
Male,38,Caucasian,0,0,0,17,-1,1,F,0,O,0,8,10
Male,31,Caucasian,0,0,0,17,-1,1,F,1,F,0,8,8
Male,29,African-American,0,0,1,17,-1,1,F,1,F,0,8,9
Male,44,African-American,0,0,1,16,-1,1,F,0,O,0,8,7
Male,40,African-American,0,0,0,16,-1,1,F,0,O,0,8,9
Male,34,African-American,2,0,0,16,-1,1,F,0,O,0,8,10
Male,31,African-American,3,0,0,16,-1,1,F,1,F,0,8,10
Male,31,African-American,0,0,1,16,-1,1,F,0,O,0,8,9
Male,29,African-American,0,0,1,16,-1,1,F,1,M,0,8,10
Male,28,Hispanic,0,0,0,16,-1,1,F,1,F,0,8,10
Male,30,African-American,1,0,2,15,-1,1,F,1,F,0,8,10
Female,34,African-American,0,0,0,14,-1,1,F,0,O,0,8,9
Male,33,African-American,0,0,1,14,-1,1,F,1,F,0,8,10
Male,32,African-American,0,1,0,14,-1,1,F,0,O,0,8,9
Female,31,African-American,0,0,0,14,-1,1,F,0,O,0,8,8
Male,28,African-American,0,0,0,14,-1,1,F,1,M,1,8,7
Male,41,African-American,0,0,0,13,-1,1,F,1,M,0,8,10
Male,32,African-American,0,0,0,13,-1,1,M,1,M,0,8,9
Male,31,African-American,1,1,1,13,-1,1,F,1,F,1,8,9
Male,20,African-American,13,0,1,13,-1,1,F,0,O,0,8,10
Male,28,African-American,0,1,0,11,-1,1,F,1,M,0,8,9
Male,25,African-American,0,1,0,11,-1,1,F,1,F,1,8,9
Female,24,African-American,0,0,1,11,-1,1,M,1,M,0,8,9
Male,29,African-American,0,0,0,10,-1,1,M,1,F,0,8,10
Male,27,African-American,0,0,0,10,-1,1,F,1,M,0,8,6
Male,27,African-American,0,0,0,10,-1,1,F,0,O,0,8,9
Female,27,African-American,0,1,0,10,-1,1,F,1,M,0,8,9
Male,26,African-American,1,0,0,10,-1,1,F,1,M,0,8,8
Male,25,African-American,0,0,0,10,-1,1,F,0,O,0,8,7
Male,32,African-American,0,0,0,9,-1,1,F,1,M,0,8,8
Male,31,African-American,0,0,0,9,-1,1,M,1,F,1,8,8
Male,29,African-American,0,0,0,9,-1,1,F,1,M,0,8,9
Male,28,African-American,0,0,0,9,-1,1,F,0,O,0,8,9
Male,27,African-American,0,0,0,9,-1,1,F,1,F,1,8,8
Male,27,African-American,0,1,0,9,-1,1,F,1,F,0,8,9
Male,25,African-American,0,0,0,9,-1,1,F,0,O,0,8,9
Male,25,Hispanic,0,0,0,9,-1,1,M,0,O,0,8,8
Male,25,African-American,0,0,0,9,-1,1,F,1,M,0,8,9
Female,24,Caucasian,0,0,0,9,-1,1,M,1,M,0,8,10
Male,30,African-American,6,0,0,8,-1,1,M,1,F,1,8,9
Male,27,African-American,0,0,0,8,-1,1,F,1,M,1,8,7
Male,24,African-American,0,0,4,8,-1,1,F,1,F,0,8,8
Male,23,African-American,0,2,1,8,-1,1,M,0,O,0,8,10
Male,20,Other,0,8,1,8,-1,1,F,1,F,1,8,10
Male,56,Caucasian,0,0,0,7,-1,1,F,1,F,0,8,6
Male,38,African-American,0,0,0,7,-1,1,M,0,O,0,8,6
Male,33,Caucasian,0,0,0,7,-1,1,F,0,O,0,8,9
Male,31,African-American,0,0,0,7,-1,1,F,0,O,0,8,10
Male,30,Caucasian,0,0,1,7,-1,1,F,1,M,0,8,10
Male,29,Caucasian,0,0,0,7,-1,1,F,1,M,0,8,10
Male,28,Hispanic,0,0,0,7,-1,1,F,0,O,0,8,8
Male,27,Caucasian,0,1,1,7,-1,1,M,1,F,0,8,9
Male,27,African-American,0,0,0,7,-1,1,F,1,M,0,8,9
Male,26,African-American,0,0,0,7,-1,1,F,1,M,0,8,10
Male,25,Caucasian,0,0,0,7,-1,1,F,1,M,0,8,10
Male,54,African-American,0,0,0,6,-1,1,F,0,O,0,8,7
Male,42,African-American,0,0,0,6,-1,1,F,1,F,0,8,8
Male,30,Caucasian,0,0,0,6,-1,1,F,0,O,0,8,7
Male,30,Caucasian,0,0,0,6,-1,1,F,0,O,0,8,5
Male,29,African-American,0,0,0,6,-1,1,F,0,O,0,8,10
Male,28,African-American,0,1,0,6,-1,1,F,1,F,1,8,9
Male,28,African-American,0,0,0,6,-1,1,M,1,M,0,8,5
Male,27,African-American,2,0,0,6,-1,1,M,1,M,0,8,8
Male,27,African-American,2,0,0,6,-1,1,F,0,O,0,8,8
Male,27,African-American,1,0,0,6,-1,1,F,1,M,0,8,7
Male,25,African-American,0,0,3,6,-1,1,F,0,O,0,8,8
Male,25,Hispanic,0,0,0,6,-1,1,M,1,M,0,8,7
Male,23,African-American,0,0,1,6,-1,1,F,1,M,1,8,9
Male,23,African-American,0,0,0,6,-1,1,F,0,O,0,8,8
Male,23,African-American,0,0,0,6,-1,1,F,1,F,0,8,9
Male,21,African-American,0,0,0,6,-1,1,F,0,O,0,8,8
Male,30,African-American,0,0,0,5,-1,1,M,1,M,0,8,9
Male,30,Caucasian,0,0,0,5,-1,1,F,1,M,0,8,8
Male,29,African-American,0,0,0,5,-1,1,F,1,M,0,8,10
Male,28,African-American,1,2,0,5,-1,1,F,1,M,0,8,7
Male,27,Caucasian,0,0,0,5,-1,1,F,0,O,0,8,8
Male,26,African-American,0,0,0,5,-1,1,F,1,M,0,8,10
Male,25,Caucasian,0,0,1,5,-1,1,M,1,M,1,8,9
Male,25,African-American,0,0,1,5,-1,1,F,1,F,0,8,10
Male,31,African-American,0,0,0,4,-1,1,F,0,O,0,8,8
Male,30,Other,0,0,0,4,-1,1,M,1,F,1,8,9
Male,30,African-American,0,0,0,4,-1,1,M,1,M,0,8,8
Male,25,African-American,0,0,0,4,-1,1,F,0,O,0,8,10
Male,25,African-American,0,0,1,4,-1,1,F,1,M,1,8,9
Female,24,African-American,0,0,0,4,-1,1,F,1,F,0,8,9
